#block,ts,txcount
79464,1284358547,2
79465,1284358756,2
79466,1284360184,4
79467,1284360790,1
79468,1284361224,3
79469,1284362050,5
79470,1284362568,2
79471,1284363570,3
79472,1284364494,17
79473,1284365850,2
79474,1284366005,1
79475,1284367090,1
79476,1284367336,1
79477,1284368254,2
79478,1284368518,2
79479,1284369145,1
79480,1284370892,16
79481,1284370945,1
79482,1284371742,7
79483,1284372058,3
79484,1284373360,6
79485,1284374485,7
79486,1284375489,3
79487,1284375663,1
79488,1284375787,1
79489,1284375826,1
79490,1284376178,1
79491,1284376437,2
79492,1284377122,2
79493,1284377362,2
79494,1284377842,5
79495,1284378002,1
79496,1284378730,2
79497,1284379072,1
79498,1284379784,6
79499,1284381528,4
79500,1284382053,6
79501,1284382062,3
79502,1284382252,2
79503,1284382509,4
79504,1284383159,8
79505,1284383281,1
79506,1284384093,5
79507,1284385625,8
79508,1284387345,5
79509,1284387763,1
79510,1284386737,2
79511,1284388661,3
79512,1284389562,5
79513,1284389623,1
79514,1284390138,2
79515,1284390232,1
79516,1284390474,2
79517,1284391023,1
79518,1284391289,1
79519,1284391374,2
79520,1284392300,8
79521,1284392900,1
79522,1284393655,2
79523,1284394551,2
79524,1284394666,1
79525,1284394933,1
79526,1284395528,1
79527,1284396596,4
79528,1284396689,1
79529,1284396766,1
79530,1284397085,1
79531,1284398510,6
79532,1284399090,3
79533,1284399217,2
79534,1284399806,3
79535,1284402227,8
79536,1284402397,1
79537,1284402701,1
79538,1284402797,1
79539,1284402855,1
79540,1284403399,1
79541,1284405523,7
79542,1284405619,1
79543,1284407368,4
79544,1284407447,2
79545,1284407580,1
79546,1284407801,3
79547,1284408360,5
79548,1284408967,5
79549,1284409157,1
79550,1284409703,1
79551,1284409742,1
79552,1284410144,1
79553,1284410311,1
79554,1284410614,1
79555,1284410726,1
79556,1284412327,6
79557,1284412507,1
79558,1284412698,1
79559,1284412799,1
79560,1284412829,1
79561,1284413174,2
79562,1284414386,10
79563,1284414424,1
79564,1284415094,1
79565,1284415113,1
79566,1284415218,1
79567,1284416019,13
79568,1284416385,1
79569,1284416391,1
79570,1284417531,6
79571,1284417816,2
79572,1284418431,2
79573,1284418790,1
79574,1284421144,6
79575,1284421338,1
79576,1284421949,1
79577,1284422186,1
79578,1284422354,2
79579,1284423504,2
79580,1284423662,1
79581,1284424451,2
79582,1284424461,1
79583,1284424636,1
79584,1284424729,1
79585,1284425470,3
79586,1284425629,2
79587,1284425664,1
79588,1284426910,1
79589,1284427175,1
79590,1284427398,1
79591,1284428096,2
79592,1284428142,1
79593,1284428505,6
79594,1284428959,16
79595,1284429386,2
79596,1284430468,6
79597,1284430627,2
79598,1284431294,3
79599,1284431467,1
79600,1284432149,5
79601,1284432209,1
79602,1284432570,1
79603,1284432894,2
79604,1284434074,1
79605,1284434144,1
79606,1284434147,1
79607,1284434248,1
79608,1284434398,2
79609,1284435145,3
79610,1284435343,3
79611,1284435466,1
79612,1284435879,1
79613,1284435915,1
79614,1284436008,1
79615,1284436234,1
79616,1284436980,1
79617,1284437438,2
79618,1284437467,1
79619,1284437715,2
79620,1284437968,2
79621,1284439567,4
79622,1284439639,1
79623,1284439683,1
79624,1284440149,2
79625,1284440658,1
79626,1284440851,1
79627,1284441554,2
79628,1284441934,1
79629,1284443285,1
79630,1284444031,1
79631,1284444189,1
79632,1284444271,1
79633,1284444473,1
79634,1284445028,1
79635,1284445052,1
79636,1284445183,1
79637,1284445545,1
79638,1284446037,2
79639,1284446250,2
79640,1284446263,1
79641,1284446438,1
79642,1284446705,1
79643,1284447605,2
79644,1284448427,4
79645,1284448791,3
79646,1284448853,1
79647,1284450057,8
79648,1284450088,1
79649,1284450430,1
79650,1284450592,1
79651,1284450688,1
79652,1284451831,2
79653,1284451870,1
79654,1284452098,1
79655,1284452560,2
79656,1284452952,2
79657,1284453300,1
79658,1284454213,1
79659,1284454230,1
79660,1284454517,7
79661,1284454548,1
79662,1284454733,1
79663,1284454874,1
79664,1284455469,1
79665,1284456664,6
79666,1284457187,2
79667,1284457474,2
79668,1284458254,1
79669,1284459519,6
79670,1284459866,2
79671,1284459881,1
79672,1284460503,2
79673,1284460885,2
79674,1284461399,1
79675,1284461574,1
79676,1284464223,11
79677,1284464465,5
79678,1284466087,8
79679,1284466179,1
79680,1284466270,1
79681,1284467030,1
79682,1284467175,1
79683,1284467656,2
79684,1284467713,1
79685,1284468143,6
79686,1284468716,8
79687,1284468732,1
79688,1284469768,2
79689,1284471142,2
79690,1284471287,1
79691,1284471352,1
79692,1284471391,1
79693,1284471471,1
79694,1284471614,2
79695,1284472880,5
79696,1284472941,1
79697,1284473627,2
79698,1284473737,1
79699,1284473778,1
79700,1284473911,1
79701,1284474581,2
79702,1284475140,6
79703,1284475681,1
79704,1284476652,3
79705,1284476722,1
79706,1284476845,1
79707,1284477074,1
79708,1284477268,1
79709,1284477416,1
79710,1284477772,2
79711,1284477813,1
79712,1284478028,4
79713,1284478777,5
79714,1284479796,4
79715,1284479969,1
79716,1284480288,1
79717,1284482190,6
79718,1284483305,2
79719,1284484153,11
79720,1284484390,1
79721,1284484685,1
79722,1284485290,1
79723,1284485297,1
79724,1284485553,2
79725,1284485930,1
79726,1284486818,3
79727,1284486841,1
79728,1284487677,4
79729,1284487819,1
79730,1284488642,1
79731,1284488737,2
79732,1284489072,3
79733,1284490281,2
79734,1284490658,1
79735,1284490737,1
79736,1284490785,1
79737,1284491048,1
79738,1284491056,1
79739,1284492003,1
79740,1284492438,1
79741,1284492543,1
79742,1284492577,1
79743,1284492587,1
79744,1284492614,1
79745,1284492685,2
79746,1284493761,9
79747,1284494997,6
79748,1284495093,1
79749,1284495216,1
79750,1284495377,1
79751,1284495818,2
79752,1284496205,1
79753,1284496942,1
79754,1284496977,1
79755,1284498433,3
79756,1284498592,1
79757,1284499038,1
79758,1284499465,1
79759,1284499540,1
79760,1284499684,1
79761,1284500053,2
79762,1284500208,1
79763,1284500657,2
79764,1284501256,5
79765,1284502329,4
79766,1284502793,1
79767,1284502971,2
79768,1284503299,2
79769,1284503797,2
79770,1284504278,3
79771,1284504355,1
79772,1284505036,1
79773,1284505628,4
79774,1284505863,4
79775,1284505916,1
79776,1284506004,1
79777,1284506222,1
79778,1284506236,1
79779,1284506408,2
79780,1284506605,3
79781,1284508776,3
79782,1284508932,2
79783,1284511329,3
79784,1284512034,1
79785,1284512511,3
79786,1284513214,4
79787,1284513260,1
79788,1284513501,2
79789,1284513733,2
79790,1284515511,4
79791,1284516124,5
79792,1284516257,1
79793,1284516917,2
79794,1284519895,5
79795,1284520930,51
79796,1284520992,1
79797,1284521164,1
79798,1284521418,1
79799,1284521921,1
79800,1284522155,1
79801,1284522431,1
79802,1284522694,1
79803,1284523387,2
79804,1284523975,7
79805,1284524205,4
79806,1284524362,3
79807,1284526060,6
79808,1284526457,2
79809,1284526777,2
79810,1284527005,1
79811,1284527617,1
79812,1284527830,1
79813,1284528107,1
79814,1284528398,1
79815,1284529452,9
79816,1284529972,4
79817,1284530208,1
79818,1284530543,1
79819,1284531908,3
79820,1284532396,1
79821,1284533809,1
79822,1284537608,11
79823,1284538779,3
79824,1284539513,3
79825,1284540021,1
79826,1284540293,1
79827,1284540559,1
79828,1284540589,1
79829,1284541605,1
79830,1284541850,1
79831,1284543482,4
79832,1284543968,4
79833,1284544201,1
79834,1284544269,1
79835,1284544413,1
79836,1284544742,1
79837,1284544903,2
79838,1284545405,1
79839,1284545534,2
79840,1284546235,5
79841,1284546697,2
79842,1284546845,2
79843,1284547095,1
79844,1284547511,1
79845,1284547518,1
79846,1284547613,1
79847,1284547795,1
79848,1284547886,1
79849,1284548062,1
79850,1284548746,2
79851,1284549259,1
79852,1284550853,5
79853,1284551242,10
79854,1284551431,4
79855,1284552250,1
79856,1284552958,1
79857,1284552978,1
79858,1284554440,2
79859,1284554988,3
79860,1284555187,1
79861,1284555776,2
79862,1284555949,1
79863,1284556310,3
79864,1284556485,1
79865,1284556796,2
79866,1284556904,1
79867,1284557296,2
79868,1284557374,1
79869,1284557537,3
79870,1284558358,4
79871,1284558372,1
79872,1284558479,1
79873,1284559233,4
79874,1284559858,7
79875,1284560193,1
79876,1284560408,2
79877,1284560463,1
79878,1284560818,1
79879,1284561332,2
79880,1284561413,1
79881,1284561442,1
79882,1284561785,2
79883,1284561971,1
79884,1284562632,1
79885,1284562761,1
79886,1284563235,4
79887,1284563247,1
79888,1284563257,1
79889,1284563704,1
79890,1284563841,1
79891,1284564023,1
79892,1284564270,2
79893,1284564514,1
79894,1284564974,5
79895,1284565329,3
79896,1284565390,1
79897,1284565513,2
79898,1284565873,3
79899,1284566594,3
79900,1284567371,1
79901,1284567828,3
79902,1284567890,1
79903,1284568382,4
79904,1284568397,1
79905,1284568741,2
79906,1284569409,1
79907,1284570013,3
79908,1284570355,3
79909,1284570581,1
79910,1284570954,1
79911,1284571364,1
79912,1284571743,3
79913,1284572053,3
79914,1284572192,13
79915,1284572901,2
79916,1284573373,1
79917,1284573456,1
79918,1284574834,3
79919,1284575994,3
79920,1284576040,1
79921,1284576168,2
79922,1284577433,3
79923,1284577504,1
79924,1284577728,1
79925,1284577762,1
79926,1284577931,1
79927,1284578161,1
79928,1284578561,3
79929,1284579200,11
79930,1284579309,1
79931,1284579956,1
79932,1284580740,4
79933,1284582523,5
79934,1284582527,1
79935,1284582842,1
79936,1284583396,1
79937,1284583654,2
79938,1284584643,2
79939,1284585076,4
79940,1284585354,2
79941,1284585945,4
79942,1284586026,1
79943,1284586143,1
79944,1284586491,1
79945,1284588132,1
79946,1284588285,1
79947,1284588946,2
79948,1284591321,4
79949,1284591717,3
79950,1284594821,5
79951,1284595304,1
79952,1284595714,3
79953,1284596096,3
79954,1284596411,3
79955,1284596612,3
79956,1284597304,3
79957,1284597899,2
79958,1284598294,1
79959,1284598315,1
79960,1284599135,1
79961,1284599444,2
79962,1284599924,3
79963,1284600407,4
79964,1284600516,1
79965,1284600526,1
79966,1284601154,1
79967,1284601603,2
79968,1284601822,2
79969,1284602225,6
79970,1284602316,1
79971,1284602350,1
79972,1284602610,2
79973,1284602848,1
79974,1284603294,3
79975,1284603345,1
79976,1284603411,1
79977,1284604184,5
79978,1284604329,1
79979,1284604368,1
79980,1284604456,2
79981,1284604531,1
79982,1284604603,1
79983,1284604773,2
79984,1284604863,1
79985,1284605613,3
79986,1284606548,1
79987,1284606775,2
79988,1284607003,1
79989,1284607176,2
79990,1284608472,4
79991,1284608598,1
79992,1284611696,6
79993,1284611704,1
79994,1284611903,2
79995,1284611978,1
79996,1284612088,1
79997,1284612238,3
79998,1284613005,2
79999,1284613064,1
80000,1284613427,2
80001,1284614422,3
80002,1284615935,2
80003,1284616063,6
80004,1284616414,6
80005,1284617888,2
80006,1284617935,1
80007,1284618034,1
80008,1284618483,1
80009,1284618996,1
80010,1284619289,1
80011,1284619470,1
80012,1284619720,1
80013,1284620553,3
80014,1284622536,4
80015,1284623067,1
80016,1284623602,4
80017,1284624080,1
80018,1284624742,2
80019,1284625053,1
80020,1284625486,2
80021,1284626912,2
80022,1284627091,1
80023,1284627170,2
80024,1284627296,1
80025,1284628511,3
80026,1284629329,6
80027,1284629872,1
80028,1284629976,1
80029,1284630122,2
80030,1284630929,2
80031,1284631175,1
80032,1284631528,3
80033,1284631593,1
80034,1284631619,1
80035,1284631833,1
80036,1284632457,1
80037,1284632671,1
80038,1284632898,1
80039,1284633147,1
80040,1284633466,1
80041,1284633656,2
80042,1284633788,2
80043,1284634510,4
80044,1284634739,4
80045,1284635298,1
80046,1284635337,1
80047,1284635643,2
80048,1284635983,2
80049,1284636104,1
80050,1284638561,4
80051,1284638703,1
80052,1284638775,1
80053,1284638999,2
80054,1284639956,2
80055,1284640151,1
80056,1284640430,2
80057,1284640846,1
80058,1284641269,3
80059,1284642334,3
80060,1284642411,1
80061,1284643356,1
80062,1284643388,1
80063,1284643543,1
80064,1284644312,5
80065,1284644407,1
80066,1284644827,4
80067,1284645340,2
80068,1284645364,1
80069,1284645508,2
80070,1284645590,1
80071,1284645596,1
80072,1284645961,2
80073,1284646704,1
80074,1284646901,5
80075,1284647152,2
80076,1284647797,1
80077,1284647950,1
80078,1284648339,2
80079,1284649236,1
80080,1284649349,1
80081,1284649948,3
80082,1284650480,1
80083,1284650824,1
80084,1284650884,1
80085,1284650948,1
80086,1284650961,1
80087,1284651066,1
80088,1284651472,5
80089,1284652112,3
80090,1284652231,1
80091,1284653027,2
80092,1284653110,1
80093,1284653301,1
80094,1284653314,1
80095,1284654149,3
80096,1284654427,1
80097,1284654849,2
80098,1284654918,1
80099,1284655165,2
80100,1284655477,1
80101,1284655509,1
80102,1284656732,4
80103,1284657133,5
80104,1284657802,1
80105,1284659230,1
80106,1284659460,1
80107,1284660179,3
80108,1284660951,2
80109,1284661973,5
80110,1284662318,2
80111,1284662341,1
80112,1284662821,1
80113,1284662668,2
80114,1284662850,2
80115,1284663091,3
80116,1284663388,1
80117,1284664090,2
80118,1284664101,2
80119,1284664272,1
80120,1284665675,3
80121,1284666243,2
80122,1284666728,1
80123,1284666852,2
80124,1284667603,2
80125,1284667612,1
80126,1284667656,1
80127,1284667684,2
80128,1284667951,3
80129,1284667997,1
80130,1284668633,3
80131,1284669542,33
80132,1284670083,1
80133,1284670462,1
80134,1284671035,1
80135,1284671886,1
80136,1284672330,2
80137,1284672359,1
80138,1284672518,1
80139,1284673082,1
80140,1284673214,1
80141,1284673745,1
80142,1284673930,1
80143,1284674287,1
80144,1284674326,1
80145,1284674665,4
80146,1284674805,1
80147,1284675598,6
80148,1284676327,4
80149,1284677014,2
80150,1284677060,1
80151,1284677106,1
80152,1284677766,1
80153,1284677247,1
80154,1284677467,4
80155,1284678677,3
80156,1284678805,1
80157,1284678828,1
80158,1284679069,2
80159,1284679202,1
80160,1284679279,1
80161,1284679285,1
80162,1284679805,1
80163,1284680143,1
80164,1284680286,1
80165,1284680665,1
80166,1284680742,1
80167,1284680949,1
80168,1284681392,2
80169,1284681489,1
80170,1284681786,1
80171,1284682238,1
80172,1284682238,1
80173,1284682267,1
80174,1284682736,1
80175,1284682775,1
80176,1284683064,1
80177,1284683073,1
80178,1284683220,1
80179,1284684958,1
80180,1284685611,2
80181,1284686071,1
80182,1284686099,1
80183,1284686313,1
80184,1284686818,1
80185,1284687154,1
80186,1284688272,1
80187,1284688345,1
80188,1284688921,1
80189,1284689182,1
80190,1284690039,1
80191,1284690167,1
80192,1284690184,1
80193,1284691033,1
80194,1284691512,1
80195,1284692083,5
80196,1284692435,1
80197,1284693098,2
80198,1284693214,2
80199,1284694444,1
80200,1284694454,1
80201,1284694525,1
80202,1284695073,1
80203,1284696000,1
80204,1284696157,1
80205,1284696537,2
80206,1284696835,1
80207,1284697090,2
80208,1284698273,2
80209,1284698790,4
80210,1284698855,1
80211,1284699282,2
80212,1284700242,2
80213,1284700250,1
80214,1284700490,1
80215,1284700739,1
80216,1284701114,1
80217,1284701795,3
80218,1284701900,1
80219,1284702151,1
80220,1284702590,2
80221,1284703701,3
80222,1284703741,1
80223,1284704602,1
80224,1284704844,1
80225,1284704875,1
80226,1284705047,1
80227,1284705157,1
80228,1284705576,1
80229,1284706041,1
80230,1284706088,1
80231,1284706160,1
80232,1284706737,1
80233,1284706848,1
80234,1284707604,2
80235,1284707996,1
80236,1284708051,1
80237,1284708444,3
80238,1284708644,2
80239,1284708799,1
80240,1284708855,1
80241,1284708949,1
80242,1284709257,2
80243,1284709409,1
80244,1284709976,1
80245,1284710420,1
80246,1284710473,3
80247,1284710523,1
80248,1284710650,1
80249,1284711002,1
80250,1284711112,1
80251,1284711554,1
80252,1284711816,1
80253,1284712047,1
80254,1284712179,1
80255,1284713045,1
80256,1284713060,1
80257,1284713079,1
80258,1284714878,2
80259,1284716496,4
80260,1284717374,3
80261,1284718396,1
80262,1284718659,2
80263,1284718732,1
80264,1284718886,1
80265,1284719011,1
80266,1284719461,1
80267,1284719464,1
80268,1284719509,1
80269,1284721233,1
80270,1284721425,3
80271,1284722460,3
80272,1284722524,1
80273,1284723072,1
80274,1284724000,3
80275,1284724277,1
80276,1284724525,1
80277,1284725004,3
80278,1284726276,3
80279,1284727716,5
80280,1284727897,2
80281,1284728656,4
80282,1284729350,1
80283,1284729464,2
80284,1284729911,1
80285,1284730956,4
80286,1284731445,4
80287,1284732136,2
80288,1284733030,1
80289,1284733342,1
80290,1284733720,3
80291,1284733734,1
80292,1284733761,1
80293,1284734639,1
80294,1284735162,1
80295,1284735219,1
80296,1284735498,3
80297,1284736378,4
80298,1284737425,3
80299,1284737811,1
80300,1284737849,1
80301,1284737902,1
80302,1284738430,3
80303,1284738797,1
80304,1284739338,1
80305,1284739366,1
80306,1284739573,2
80307,1284740140,2
80308,1284740252,1
80309,1284740276,1
80310,1284740465,1
80311,1284742072,8
80312,1284742325,1
80313,1284742361,1
80314,1284743490,4
80315,1284743691,2
80316,1284744237,3
80317,1284744720,2
80318,1284744989,1
80319,1284745703,1
80320,1284746607,2
80321,1284746753,1
80322,1284746865,2
80323,1284747030,1
80324,1284747862,1
80325,1284748516,1
80326,1284748533,1
80327,1284749247,4
80328,1284749263,1
80329,1284749365,1
80330,1284750056,2
80331,1284750807,1
80332,1284750911,1
80333,1284751035,1
80334,1284751158,1
80335,1284751788,3
80336,1284752107,4
80337,1284752246,1
80338,1284752268,1
80339,1284753029,5
80340,1284753137,1
80341,1284753178,1
80342,1284754554,3
80343,1284754882,2
80344,1284755476,6
80345,1284755517,2
80346,1284755582,2
80347,1284755631,1
80348,1284755942,4
80349,1284756387,5
80350,1284757091,2
80351,1284757175,2
80352,1284757864,3
80353,1284758219,1
80354,1284758180,1
80355,1284758517,5
80356,1284758605,2
80357,1284758694,2
80358,1284759358,3
80359,1284759550,3
80360,1284759867,3
80361,1284760768,2
80362,1284761283,4
80363,1284761434,1
80364,1284761293,1
80365,1284762123,4
80366,1284762456,3
80367,1284762825,1
80368,1284764173,2
80369,1284764272,1
80370,1284764363,1
80371,1284764630,2
80372,1284764658,1
80373,1284765621,3
80374,1284765688,1
80375,1284765935,1
80376,1284766326,3
80377,1284767769,4
80378,1284768311,2
80379,1284768613,1
80380,1284768780,2
80381,1284769073,1
80382,1284769147,1
80383,1284769260,1
80384,1284770896,5
80385,1284771254,1
80386,1284771637,2
80387,1284771931,2
80388,1284771987,1
80389,1284771995,1
80390,1284772073,2
80391,1284772715,1
80392,1284772966,2
80393,1284773180,1
80394,1284773399,1
80395,1284774066,1
80396,1284774402,1
80397,1284774451,1
80398,1284775400,3
80399,1284775446,1
80400,1284775518,1
80401,1284775733,2
80402,1284776279,1
80403,1284776897,3
80404,1284777737,3
80405,1284778043,2
80406,1284778054,1
80407,1284778952,4
80408,1284779027,1
80409,1284779746,2
80410,1284780175,4
80411,1284780459,4
80412,1284780497,1
80413,1284780871,1
80414,1284781056,1
80415,1284781375,2
80416,1284781709,1
80417,1284781956,1
80418,1284782529,5
80419,1284782610,1
80420,1284783246,1
80421,1284783275,1
80422,1284783307,1
80423,1284783677,2
80424,1284783710,1
80425,1284783931,2
80426,1284783942,2
80427,1284784003,1
80428,1284784125,1
80429,1284784467,2
80430,1284784521,1
80431,1284784772,1
